project_id,line_item_id,category,description,unit,unit_cost_inr,quantity,total_cost_inr
PRJ_NGO_00067_1,PRJ_NGO_00067_1_ITEM_5,Contingency,Contingency costs for project,lump-sum,1067235.5,1,1067235.5
PRJ_NGO_00068_3,PRJ_NGO_00068_3_ITEM_1,Food,Food costs for project,unit,22.2,40579,900853.7999999999
PRJ_NGO_00068_3,PRJ_NGO_00068_3_ITEM_2,Transport,Transport costs for project,trip,26410.03,18,475380.54
PRJ_NGO_00068_3,PRJ_NGO_00068_3_ITEM_3,Staff,Staff costs for project,person-month,131271.76,5,656358.8
PRJ_NGO_00068_3,PRJ_NGO_00068_3_ITEM_4,Admin,Admin costs for project,lump-sum,2820785.25,1,2820785.25
PRJ_NGO_00068_3,PRJ_NGO_00068_3_ITEM_5,Contingency,Contingency costs for project,lump-sum,1259480.0,1,1259480.0
PRJ_NGO_00068_2,PRJ_NGO_00068_2_ITEM_1,Food,Food costs for project,unit,45.82,82040,3759072.8
PRJ_NGO_00068_2,PRJ_NGO_00068_2_ITEM_2,Transport,Transport costs for project,trip,38067.3,20,761346.0
PRJ_NGO_00068_2,PRJ_NGO_00068_2_ITEM_3,Staff,Staff costs for project,person-month,7502.43,10,75024.3
PRJ_NGO_00068_2,PRJ_NGO_00068_2_ITEM_4,Admin,Admin costs for project,lump-sum,2123433.03,1,2123433.03
PRJ_NGO_00068_2,PRJ_NGO_00068_2_ITEM_5,Contingency,Contingency costs for project,lump-sum,3462641.85,1,3462641.85
PRJ_NGO_00068_1,PRJ_NGO_00068_1_ITEM_1,Food,Food costs for project,unit,4.68,24225,113373.0
PRJ_NGO_00068_1,PRJ_NGO_00068_1_ITEM_2,Transport,Transport costs for project,trip,214007.66,6,1284045.96
PRJ_NGO_00068_1,PRJ_NGO_00068_1_ITEM_3,Staff,Staff costs for project,person-month,15458.61,9,139127.49
PRJ_NGO_00068_1,PRJ_NGO_00068_1_ITEM_4,Admin,Admin costs for project,lump-sum,407276.93,1,407276.93
PRJ_NGO_00068_1,PRJ_NGO_00068_1_ITEM_5,Contingency,Contingency costs for project,lump-sum,925232.4,1,925232.4
PRJ_NGO_00069_6,PRJ_NGO_00069_6_ITEM_1,Materials,Materials costs for project,kit,48.29,2101,101457.29
PRJ_NGO_00069_6,PRJ_NGO_00069_6_ITEM_2,Staff,Staff costs for project,person-month,122003.47,8,976027.76
PRJ_NGO_00069_6,PRJ_NGO_00069_6_ITEM_3,Transport,Transport costs for project,trip,76139.9,10,761399.0
PRJ_NGO_00069_6,PRJ_NGO_00069_6_ITEM_4,Admin,Admin costs for project,lump-sum,1072821.75,1,1072821.75
PRJ_NGO_00069_6,PRJ_NGO_00069_6_ITEM_5,Contingency,Contingency costs for project,lump-sum,80188.46,1,80188.46
PRJ_NGO_00069_5,PRJ_NGO_00069_5_ITEM_1,Materials,Materials costs for project,kit,84.09,3773,317271.57
PRJ_NGO_00069_5,PRJ_NGO_00069_5_ITEM_2,Staff,Staff costs for project,person-month,224350.31,8,1794802.48
PRJ_NGO_00069_5,PRJ_NGO_00069_5_ITEM_3,Transport,Transport costs for project,trip,1439.96,18,25919.28
PRJ_NGO_00069_5,PRJ_NGO_00069_5_ITEM_4,Admin,Admin costs for project,lump-sum,1898801.61,1,1898801.61
PRJ_NGO_00069_5,PRJ_NGO_00069_5_ITEM_5,Contingency,Contingency costs for project,lump-sum,1422712.63,1,1422712.63
PRJ_NGO_00069_4,PRJ_NGO_00069_4_ITEM_1,Materials,Materials costs for project,kit,48.06,720,34603.200000000004
PRJ_NGO_00069_4,PRJ_NGO_00069_4_ITEM_2,Staff,Staff costs for project,person-month,7466.34,8,59730.72
PRJ_NGO_00069_4,PRJ_NGO_00069_4_ITEM_3,Transport,Transport costs for project,trip,178632.71,3,535898.13
PRJ_NGO_00069_4,PRJ_NGO_00069_4_ITEM_4,Admin,Admin costs for project,lump-sum,235467.43,1,235467.43
PRJ_NGO_00069_4,PRJ_NGO_00069_4_ITEM_5,Contingency,Contingency costs for project,lump-sum,195599.74,1,195599.74
PRJ_NGO_00069_3,PRJ_NGO_00069_3_ITEM_1,Materials,Materials costs for project,kit,172.99,4196,725866.04
PRJ_NGO_00069_3,PRJ_NGO_00069_3_ITEM_2,Staff,Staff costs for project,person-month,121341.48,11,1334756.28
PRJ_NGO_00069_3,PRJ_NGO_00069_3_ITEM_3,Transport,Transport costs for project,trip,51756.09,20,1035121.7999999999
PRJ_NGO_00069_3,PRJ_NGO_00069_3_ITEM_4,Admin,Admin costs for project,lump-sum,1233268.37,1,1233268.37
PRJ_NGO_00069_3,PRJ_NGO_00069_3_ITEM_5,Contingency,Contingency costs for project,lump-sum,4144568.47,1,4144568.47
PRJ_NGO_00069_2,PRJ_NGO_00069_2_ITEM_1,Materials,Materials costs for project,kit,13.79,4260,58745.399999999994
PRJ_NGO_00069_2,PRJ_NGO_00069_2_ITEM_2,Staff,Staff costs for project,person-month,410429.56,9,3693866.04
PRJ_NGO_00069_2,PRJ_NGO_00069_2_ITEM_3,Transport,Transport costs for project,trip,27192.6,21,571044.6
PRJ_NGO_00069_2,PRJ_NGO_00069_2_ITEM_4,Admin,Admin costs for project,lump-sum,560593.17,1,560593.17
PRJ_NGO_00069_2,PRJ_NGO_00069_2_ITEM_5,Contingency,Contingency costs for project,lump-sum,1911451.16,1,1911451.16
PRJ_NGO_00069_1,PRJ_NGO_00069_1_ITEM_1,Materials,Materials costs for project,kit,954.77,617,589093.09
PRJ_NGO_00069_1,PRJ_NGO_00069_1_ITEM_2,Staff,Staff costs for project,person-month,20438.72,12,245264.64
PRJ_NGO_00069_1,PRJ_NGO_00069_1_ITEM_3,Transport,Transport costs for project,trip,27658.92,3,82976.76
PRJ_NGO_00069_1,PRJ_NGO_00069_1_ITEM_4,Admin,Admin costs for project,lump-sum,32780.61,1,32780.61
PRJ_NGO_00069_1,PRJ_NGO_00069_1_ITEM_5,Contingency,Contingency costs for project,lump-sum,162087.82,1,162087.82
PRJ_NGO_00070_3,PRJ_NGO_00070_3_ITEM_1,Food,Food costs for project,unit,3.01,38550,116035.49999999999
PRJ_NGO_00070_3,PRJ_NGO_00070_3_ITEM_2,Transport,Transport costs for project,trip,150722.01,19,2863718.1900000004
PRJ_NGO_00070_3,PRJ_NGO_00070_3_ITEM_3,Staff,Staff costs for project,person-month,104321.52,5,521607.60000000003
PRJ_NGO_00070_3,PRJ_NGO_00070_3_ITEM_4,Admin,Admin costs for project,lump-sum,1943012.72,1,1943012.72
PRJ_NGO_00070_3,PRJ_NGO_00070_3_ITEM_5,Contingency,Contingency costs for project,lump-sum,2460271.52,1,2460271.52
PRJ_NGO_00070_2,PRJ_NGO_00070_2_ITEM_1,Food,Food costs for project,unit,36.95,63687,2353234.6500000004
PRJ_NGO_00070_2,PRJ_NGO_00070_2_ITEM_2,Transport,Transport costs for project,trip,279107.42,13,3628396.46
PRJ_NGO_00070_2,PRJ_NGO_00070_2_ITEM_3,Staff,Staff costs for project,person-month,208013.83,11,2288152.13
PRJ_NGO_00070_2,PRJ_NGO_00070_2_ITEM_4,Admin,Admin costs for project,lump-sum,1165548.74,1,1165548.74
PRJ_NGO_00070_2,PRJ_NGO_00070_2_ITEM_5,Contingency,Contingency costs for project,lump-sum,3454132.51,1,3454132.51
PRJ_NGO_00070_1,PRJ_NGO_00070_1_ITEM_1,Food,Food costs for project,unit,52.07,34342,1788187.94
PRJ_NGO_00070_1,PRJ_NGO_00070_1_ITEM_2,Transport,Transport costs for project,trip,9752.01,24,234048.24
PRJ_NGO_00070_1,PRJ_NGO_00070_1_ITEM_3,Staff,Staff costs for project,person-month,723991.31,3,2171973.93
PRJ_NGO_00070_1,PRJ_NGO_00070_1_ITEM_4,Admin,Admin costs for project,lump-sum,688711.08,1,688711.08
PRJ_NGO_00070_1,PRJ_NGO_00070_1_ITEM_5,Contingency,Contingency costs for project,lump-sum,4107964.43,1,4107964.43
PRJ_NGO_00071_3,PRJ_NGO_00071_3_ITEM_1,Materials,Materials costs for project,kit,335.45,4883,1638002.3499999999
PRJ_NGO_00071_3,PRJ_NGO_00071_3_ITEM_2,Staff,Staff costs for project,person-month,159974.23,4,639896.92
PRJ_NGO_00071_3,PRJ_NGO_00071_3_ITEM_3,Transport,Transport costs for project,trip,34559.27,24,829422.48
PRJ_NGO_00071_3,PRJ_NGO_00071_3_ITEM_4,Admin,Admin costs for project,lump-sum,125502.17,1,125502.17
PRJ_NGO_00071_3,PRJ_NGO_00071_3_ITEM_5,Contingency,Contingency costs for project,lump-sum,597376.63,1,597376.63
PRJ_NGO_00071_2,PRJ_NGO_00071_2_ITEM_1,Materials,Materials costs for project,kit,62.15,4779,297014.85
PRJ_NGO_00071_2,PRJ_NGO_00071_2_ITEM_2,Staff,Staff costs for project,person-month,77927.42,3,233782.26
PRJ_NGO_00071_2,PRJ_NGO_00071_2_ITEM_3,Transport,Transport costs for project,trip,13561.09,23,311905.07
PRJ_NGO_00071_2,PRJ_NGO_00071_2_ITEM_4,Admin,Admin costs for project,lump-sum,2106337.74,1,2106337.74
PRJ_NGO_00071_2,PRJ_NGO_00071_2_ITEM_5,Contingency,Contingency costs for project,lump-sum,76464.77,1,76464.77
PRJ_NGO_00071_1,PRJ_NGO_00071_1_ITEM_1,Materials,Materials costs for project,kit,67.41,1259,84869.19
PRJ_NGO_00071_1,PRJ_NGO_00071_1_ITEM_2,Staff,Staff costs for project,person-month,56545.93,10,565459.3
PRJ_NGO_00071_1,PRJ_NGO_00071_1_ITEM_3,Transport,Transport costs for project,trip,62905.79,6,377434.74
PRJ_NGO_00071_1,PRJ_NGO_00071_1_ITEM_4,Admin,Admin costs for project,lump-sum,976679.57,1,976679.57
PRJ_NGO_00071_1,PRJ_NGO_00071_1_ITEM_5,Contingency,Contingency costs for project,lump-sum,264461.7,1,264461.7
PRJ_NGO_00072_6,PRJ_NGO_00072_6_ITEM_1,Materials,Materials costs for project,kit,685.28,4380,3001526.4
PRJ_NGO_00072_6,PRJ_NGO_00072_6_ITEM_2,Staff,Staff costs for project,person-month,424002.51,6,2544015.06
PRJ_NGO_00072_6,PRJ_NGO_00072_6_ITEM_3,Transport,Transport costs for project,trip,15320.44,21,321729.24
PRJ_NGO_00072_6,PRJ_NGO_00072_6_ITEM_4,Admin,Admin costs for project,lump-sum,208700.43,1,208700.43
PRJ_NGO_00072_6,PRJ_NGO_00072_6_ITEM_5,Contingency,Contingency costs for project,lump-sum,1754109.95,1,1754109.95
PRJ_NGO_00072_5,PRJ_NGO_00072_5_ITEM_1,Materials,Materials costs for project,kit,12.72,4150,52788.0
PRJ_NGO_00072_5,PRJ_NGO_00072_5_ITEM_2,Staff,Staff costs for project,person-month,159577.58,3,478732.74
PRJ_NGO_00072_5,PRJ_NGO_00072_5_ITEM_3,Transport,Transport costs for project,trip,156991.88,20,3139837.6
PRJ_NGO_00072_5,PRJ_NGO_00072_5_ITEM_4,Admin,Admin costs for project,lump-sum,213768.43,1,213768.43
PRJ_NGO_00072_5,PRJ_NGO_00072_5_ITEM_5,Contingency,Contingency costs for project,lump-sum,1346273.97,1,1346273.97
PRJ_NGO_00072_4,PRJ_NGO_00072_4_ITEM_1,Materials,Materials costs for project,kit,233.86,542,126752.12000000001
PRJ_NGO_00072_4,PRJ_NGO_00072_4_ITEM_2,Staff,Staff costs for project,person-month,61478.56,11,676264.1599999999
PRJ_NGO_00072_4,PRJ_NGO_00072_4_ITEM_3,Transport,Transport costs for project,trip,46388.38,2,92776.76
PRJ_NGO_00072_4,PRJ_NGO_00072_4_ITEM_4,Admin,Admin costs for project,lump-sum,344836.94,1,344836.94
PRJ_NGO_00072_4,PRJ_NGO_00072_4_ITEM_5,Contingency,Contingency costs for project,lump-sum,479769.18,1,479769.18
PRJ_NGO_00072_3,PRJ_NGO_00072_3_ITEM_1,Materials,Materials costs for project,kit,120.14,1366,164111.24
PRJ_NGO_00072_3,PRJ_NGO_00072_3_ITEM_2,Staff,Staff costs for project,person-month,59321.08,11,652531.88
PRJ_NGO_00072_3,PRJ_NGO_00072_3_ITEM_3,Transport,Transport costs for project,trip,124666.88,6,748001.28
PRJ_NGO_00072_3,PRJ_NGO_00072_3_ITEM_4,Admin,Admin costs for project,lump-sum,644787.99,1,644787.99
PRJ_NGO_00072_3,PRJ_NGO_00072_3_ITEM_5,Contingency,Contingency costs for project,lump-sum,1753367.21,1,1753367.21
PRJ_NGO_00072_2,PRJ_NGO_00072_2_ITEM_1,Materials,Materials costs for project,kit,103.76,4744,492237.44
PRJ_NGO_00072_2,PRJ_NGO_00072_2_ITEM_2,Staff,Staff costs for project,person-month,650728.4,4,2602913.6
PRJ_NGO_00072_2,PRJ_NGO_00072_2_ITEM_3,Transport,Transport costs for project,trip,88772.03,23,2041756.69
PRJ_NGO_00072_2,PRJ_NGO_00072_2_ITEM_4,Admin,Admin costs for project,lump-sum,849271.06,1,849271.06
PRJ_NGO_00072_2,PRJ_NGO_00072_2_ITEM_5,Contingency,Contingency costs for project,lump-sum,2503117.96,1,2503117.96
PRJ_NGO_00072_1,PRJ_NGO_00072_1_ITEM_1,Materials,Materials costs for project,kit,230.77,2114,487847.78
PRJ_NGO_00072_1,PRJ_NGO_00072_1_ITEM_2,Staff,Staff costs for project,person-month,167464.89,3,502394.67000000004
PRJ_NGO_00072_1,PRJ_NGO_00072_1_ITEM_3,Transport,Transport costs for project,trip,3994.96,10,39949.6
PRJ_NGO_00072_1,PRJ_NGO_00072_1_ITEM_4,Admin,Admin costs for project,lump-sum,932817.83,1,932817.83
PRJ_NGO_00072_1,PRJ_NGO_00072_1_ITEM_5,Contingency,Contingency costs for project,lump-sum,221683.97,1,221683.97
PRJ_NGO_00073_2,PRJ_NGO_00073_2_ITEM_1,Materials,Materials costs for project,kit,366.27,2476,906884.5199999999
PRJ_NGO_00073_2,PRJ_NGO_00073_2_ITEM_2,Staff,Staff costs for project,person-month,186667.84,6,1120007.04
PRJ_NGO_00073_2,PRJ_NGO_00073_2_ITEM_3,Transport,Transport costs for project,trip,129245.12,12,1550941.44
PRJ_NGO_00073_2,PRJ_NGO_00073_2_ITEM_4,Admin,Admin costs for project,lump-sum,817736.34,1,817736.34
PRJ_NGO_00073_2,PRJ_NGO_00073_2_ITEM_5,Contingency,Contingency costs for project,lump-sum,147828.1,1,147828.1
PRJ_NGO_00073_1,PRJ_NGO_00073_1_ITEM_1,Materials,Materials costs for project,kit,4.09,2444,9995.96
PRJ_NGO_00073_1,PRJ_NGO_00073_1_ITEM_2,Staff,Staff costs for project,person-month,46684.71,9,420162.39
PRJ_NGO_00073_1,PRJ_NGO_00073_1_ITEM_3,Transport,Transport costs for project,trip,111352.04,12,1336224.48
PRJ_NGO_00073_1,PRJ_NGO_00073_1_ITEM_4,Admin,Admin costs for project,lump-sum,2948054.82,1,2948054.82
PRJ_NGO_00073_1,PRJ_NGO_00073_1_ITEM_5,Contingency,Contingency costs for project,lump-sum,1105574.41,1,1105574.41
PRJ_NGO_00074_2,PRJ_NGO_00074_2_ITEM_1,Materials,Materials costs for project,kit,124.59,1232,153494.88
PRJ_NGO_00074_2,PRJ_NGO_00074_2_ITEM_2,Staff,Staff costs for project,person-month,154497.16,6,926982.96
PRJ_NGO_00074_2,PRJ_NGO_00074_2_ITEM_3,Transport,Transport costs for project,trip,138468.28,6,830809.6799999999
PRJ_NGO_00074_2,PRJ_NGO_00074_2_ITEM_4,Admin,Admin costs for project,lump-sum,503498.3,1,503498.3
PRJ_NGO_00074_2,PRJ_NGO_00074_2_ITEM_5,Contingency,Contingency costs for project,lump-sum,854914.57,1,854914.57
PRJ_NGO_00074_1,PRJ_NGO_00074_1_ITEM_1,Materials,Materials costs for project,kit,883.7,1084,957930.8
PRJ_NGO_00074_1,PRJ_NGO_00074_1_ITEM_2,Staff,Staff costs for project,person-month,43265.57,12,519186.83999999997
PRJ_NGO_00074_1,PRJ_NGO_00074_1_ITEM_3,Transport,Transport costs for project,trip,215980.23,5,1079901.1500000001
PRJ_NGO_00074_1,PRJ_NGO_00074_1_ITEM_4,Admin,Admin costs for project,lump-sum,693195.23,1,693195.23
PRJ_NGO_00074_1,PRJ_NGO_00074_1_ITEM_5,Contingency,Contingency costs for project,lump-sum,1598485.52,1,1598485.52
PRJ_NGO_00075_1,PRJ_NGO_00075_1_ITEM_1,Materials,Materials costs for project,kit,111.99,2527,282998.73
PRJ_NGO_00075_1,PRJ_NGO_00075_1_ITEM_2,Staff,Staff costs for project,person-month,28793.35,6,172760.09999999998
PRJ_NGO_00075_1,PRJ_NGO_00075_1_ITEM_3,Transport,Transport costs for project,trip,58470.71,12,701648.52
PRJ_NGO_00075_1,PRJ_NGO_00075_1_ITEM_4,Admin,Admin costs for project,lump-sum,138947.06,1,138947.06
PRJ_NGO_00075_1,PRJ_NGO_00075_1_ITEM_5,Contingency,Contingency costs for project,lump-sum,718339.44,1,718339.44
PRJ_NGO_00075_2,PRJ_NGO_00075_2_ITEM_1,Materials,Materials costs for project,kit,214.15,1662,355917.3
PRJ_NGO_00075_2,PRJ_NGO_00075_2_ITEM_2,Staff,Staff costs for project,person-month,54361.61,11,597977.71
PRJ_NGO_00075_2,PRJ_NGO_00075_2_ITEM_3,Transport,Transport costs for project,trip,137233.5,8,1097868.0
PRJ_NGO_00075_2,PRJ_NGO_00075_2_ITEM_4,Admin,Admin costs for project,lump-sum,118946.51,1,118946.51
PRJ_NGO_00075_2,PRJ_NGO_00075_2_ITEM_5,Contingency,Contingency costs for project,lump-sum,151196.74,1,151196.74
PRJ_NGO_00076_2,PRJ_NGO_00076_2_ITEM_1,Materials,Materials costs for project,kit,726.58,2058,1495301.6400000001
PRJ_NGO_00076_2,PRJ_NGO_00076_2_ITEM_2,Labor,Labor costs for project,person-month,17722.56,9,159503.04
PRJ_NGO_00076_2,PRJ_NGO_00076_2_ITEM_3,Transport,Transport costs for project,trip,59202.13,10,592021.2999999999
PRJ_NGO_00076_2,PRJ_NGO_00076_2_ITEM_4,Admin,Admin costs for project,lump-sum,363529.96,1,363529.96
PRJ_NGO_00076_2,PRJ_NGO_00076_2_ITEM_5,Contingency,Contingency costs for project,lump-sum,2812938.88,1,2812938.88
PRJ_NGO_00076_1,PRJ_NGO_00076_1_ITEM_1,Materials,Materials costs for project,kit,396.36,3523,1396376.28
PRJ_NGO_00076_1,PRJ_NGO_00076_1_ITEM_2,Labor,Labor costs for project,person-month,875120.52,8,7000964.16
PRJ_NGO_00076_1,PRJ_NGO_00076_1_ITEM_3,Transport,Transport costs for project,trip,4155.73,17,70647.40999999999
PRJ_NGO_00076_1,PRJ_NGO_00076_1_ITEM_4,Admin,Admin costs for project,lump-sum,793987.61,1,793987.61
PRJ_NGO_00076_1,PRJ_NGO_00076_1_ITEM_5,Contingency,Contingency costs for project,lump-sum,1259217.28,1,1259217.28
PRJ_NGO_00077_5,PRJ_NGO_00077_5_ITEM_1,Materials,Materials costs for project,kit,1637.07,3015,4935766.05
PRJ_NGO_00077_5,PRJ_NGO_00077_5_ITEM_2,Staff,Staff costs for project,person-month,142167.7,10,1421677.0
PRJ_NGO_00077_5,PRJ_NGO_00077_5_ITEM_3,Transport,Transport costs for project,trip,135327.21,15,2029908.15
PRJ_NGO_00077_5,PRJ_NGO_00077_5_ITEM_4,Admin,Admin costs for project,lump-sum,1444569.47,1,1444569.47
PRJ_NGO_00077_5,PRJ_NGO_00077_5_ITEM_5,Contingency,Contingency costs for project,lump-sum,6238788.09,1,6238788.09
PRJ_NGO_00077_4,PRJ_NGO_00077_4_ITEM_1,Materials,Materials costs for project,kit,220.66,565,124672.9
PRJ_NGO_00077_4,PRJ_NGO_00077_4_ITEM_2,Staff,Staff costs for project,person-month,98092.18,6,588553.08
PRJ_NGO_00077_4,PRJ_NGO_00077_4_ITEM_3,Transport,Transport costs for project,trip,295705.09,2,591410.18
PRJ_NGO_00077_4,PRJ_NGO_00077_4_ITEM_4,Admin,Admin costs for project,lump-sum,360131.11,1,360131.11
PRJ_NGO_00077_4,PRJ_NGO_00077_4_ITEM_5,Contingency,Contingency costs for project,lump-sum,173030.19,1,173030.19
PRJ_NGO_00077_3,PRJ_NGO_00077_3_ITEM_1,Materials,Materials costs for project,kit,25.3,826,20897.8
PRJ_NGO_00077_3,PRJ_NGO_00077_3_ITEM_2,Staff,Staff costs for project,person-month,25201.39,4,100805.56
PRJ_NGO_00077_3,PRJ_NGO_00077_3_ITEM_3,Transport,Transport costs for project,trip,50024.26,4,200097.04
PRJ_NGO_00077_3,PRJ_NGO_00077_3_ITEM_4,Admin,Admin costs for project,lump-sum,1696108.08,1,1696108.08
PRJ_NGO_00077_3,PRJ_NGO_00077_3_ITEM_5,Contingency,Contingency costs for project,lump-sum,66488.03,1,66488.03
PRJ_NGO_00077_2,PRJ_NGO_00077_2_ITEM_1,Materials,Materials costs for project,kit,156.39,2591,405206.49
PRJ_NGO_00077_2,PRJ_NGO_00077_2_ITEM_2,Staff,Staff costs for project,person-month,36651.27,7,256558.88999999998
PRJ_NGO_00077_2,PRJ_NGO_00077_2_ITEM_3,Transport,Transport costs for project,trip,522006.59,12,6264079.08
PRJ_NGO_00077_2,PRJ_NGO_00077_2_ITEM_4,Admin,Admin costs for project,lump-sum,1938711.18,1,1938711.18
PRJ_NGO_00077_2,PRJ_NGO_00077_2_ITEM_5,Contingency,Contingency costs for project,lump-sum,997155.05,1,997155.05
PRJ_NGO_00077_1,PRJ_NGO_00077_1_ITEM_1,Materials,Materials costs for project,kit,736.3,982,723046.6
PRJ_NGO_00077_1,PRJ_NGO_00077_1_ITEM_2,Staff,Staff costs for project,person-month,100308.46,5,501542.30000000005
PRJ_NGO_00077_1,PRJ_NGO_00077_1_ITEM_3,Transport,Transport costs for project,trip,170727.76,4,682911.04
PRJ_NGO_00077_1,PRJ_NGO_00077_1_ITEM_4,Admin,Admin costs for project,lump-sum,1201794.7,1,1201794.7
PRJ_NGO_00077_1,PRJ_NGO_00077_1_ITEM_5,Contingency,Contingency costs for project,lump-sum,314603.2,1,314603.2
PRJ_NGO_00078_6,PRJ_NGO_00078_6_ITEM_1,Materials,Materials costs for project,kit,472.71,1299,614050.2899999999
PRJ_NGO_00078_6,PRJ_NGO_00078_6_ITEM_2,Staff,Staff costs for project,person-month,71891.67,10,718916.7
PRJ_NGO_00078_6,PRJ_NGO_00078_6_ITEM_3,Transport,Transport costs for project,trip,10980.51,6,65883.06
PRJ_NGO_00078_6,PRJ_NGO_00078_6_ITEM_4,Admin,Admin costs for project,lump-sum,71794.0,1,71794.0
PRJ_NGO_00078_6,PRJ_NGO_00078_6_ITEM_5,Contingency,Contingency costs for project,lump-sum,257860.47,1,257860.47
PRJ_NGO_00078_5,PRJ_NGO_00078_5_ITEM_1,Materials,Materials costs for project,kit,129.82,1442,187200.44
PRJ_NGO_00078_5,PRJ_NGO_00078_5_ITEM_2,Staff,Staff costs for project,person-month,8820.86,7,61746.020000000004
PRJ_NGO_00078_5,PRJ_NGO_00078_5_ITEM_3,Transport,Transport costs for project,trip,101043.46,7,707304.2200000001
PRJ_NGO_00078_5,PRJ_NGO_00078_5_ITEM_4,Admin,Admin costs for project,lump-sum,226511.47,1,226511.47
PRJ_NGO_00078_5,PRJ_NGO_00078_5_ITEM_5,Contingency,Contingency costs for project,lump-sum,7438.31,1,7438.31
PRJ_NGO_00078_4,PRJ_NGO_00078_4_ITEM_1,Materials,Materials costs for project,kit,169.45,3710,628659.5
PRJ_NGO_00078_4,PRJ_NGO_00078_4_ITEM_2,Staff,Staff costs for project,person-month,135861.97,7,951033.79
PRJ_NGO_00078_4,PRJ_NGO_00078_4_ITEM_3,Transport,Transport costs for project,trip,5436.63,18,97859.34
PRJ_NGO_00078_4,PRJ_NGO_00078_4_ITEM_4,Admin,Admin costs for project,lump-sum,1355173.57,1,1355173.57
PRJ_NGO_00078_4,PRJ_NGO_00078_4_ITEM_5,Contingency,Contingency costs for project,lump-sum,176278.28,1,176278.28
PRJ_NGO_00078_3,PRJ_NGO_00078_3_ITEM_1,Materials,Materials costs for project,kit,92.69,2104,195019.76
PRJ_NGO_00078_3,PRJ_NGO_00078_3_ITEM_2,Staff,Staff costs for project,person-month,87400.64,9,786605.76
PRJ_NGO_00078_3,PRJ_NGO_00078_3_ITEM_3,Transport,Transport costs for project,trip,5538.09,10,55380.9
PRJ_NGO_00078_3,PRJ_NGO_00078_3_ITEM_4,Admin,Admin costs for project,lump-sum,872942.35,1,872942.35
PRJ_NGO_00078_3,PRJ_NGO_00078_3_ITEM_5,Contingency,Contingency costs for project,lump-sum,234360.12,1,234360.12
PRJ_NGO_00078_2,PRJ_NGO_00078_2_ITEM_1,Materials,Materials costs for project,kit,53.28,753,40119.840000000004
PRJ_NGO_00078_2,PRJ_NGO_00078_2_ITEM_2,Staff,Staff costs for project,person-month,25265.71,8,202125.68
PRJ_NGO_00078_2,PRJ_NGO_00078_2_ITEM_3,Transport,Transport costs for project,trip,38258.82,3,114776.45999999999
PRJ_NGO_00078_2,PRJ_NGO_00078_2_ITEM_4,Admin,Admin costs for project,lump-sum,212758.33,1,212758.33
PRJ_NGO_00078_2,PRJ_NGO_00078_2_ITEM_5,Contingency,Contingency costs for project,lump-sum,131522.89,1,131522.89
PRJ_NGO_00078_1,PRJ_NGO_00078_1_ITEM_1,Materials,Materials costs for project,kit,408.53,1288,526186.64
PRJ_NGO_00078_1,PRJ_NGO_00078_1_ITEM_2,Staff,Staff costs for project,person-month,48875.84,8,391006.72
PRJ_NGO_00078_1,PRJ_NGO_00078_1_ITEM_3,Transport,Transport costs for project,trip,20107.45,6,120644.70000000001
PRJ_NGO_00078_1,PRJ_NGO_00078_1_ITEM_4,Admin,Admin costs for project,lump-sum,256883.6,1,256883.6
PRJ_NGO_00078_1,PRJ_NGO_00078_1_ITEM_5,Contingency,Contingency costs for project,lump-sum,30073.69,1,30073.69
PRJ_NGO_00079_2,PRJ_NGO_00079_2_ITEM_1,Relief Kits,Relief Kits costs for project,unit,142.27,19590,2787069.3000000003
PRJ_NGO_00079_2,PRJ_NGO_00079_2_ITEM_2,Shelter,Shelter costs for project,family,330.1,816,269361.60000000003
PRJ_NGO_00079_2,PRJ_NGO_00079_2_ITEM_3,Transport,Transport costs for project,trip,2634.8,16,42156.8
PRJ_NGO_00079_2,PRJ_NGO_00079_2_ITEM_4,Medical,Medical costs for project,kit,365.07,3265,1191953.55
PRJ_NGO_00079_2,PRJ_NGO_00079_2_ITEM_5,Staff,Staff costs for project,person-month,335805.96,3,1007417.8800000001
PRJ_NGO_00079_1,PRJ_NGO_00079_1_ITEM_1,Relief Kits,Relief Kits costs for project,unit,31.7,10552,334498.39999999997
PRJ_NGO_00079_1,PRJ_NGO_00079_1_ITEM_2,Shelter,Shelter costs for project,family,76.31,329,25105.99
PRJ_NGO_00079_1,PRJ_NGO_00079_1_ITEM_3,Transport,Transport costs for project,trip,112417.54,6,674505.24
PRJ_NGO_00079_1,PRJ_NGO_00079_1_ITEM_4,Medical,Medical costs for project,kit,409.13,1319,539642.47
PRJ_NGO_00079_1,PRJ_NGO_00079_1_ITEM_5,Staff,Staff costs for project,person-month,204033.43,4,816133.72
PRJ_NGO_00080_3,PRJ_NGO_00080_3_ITEM_1,Food,Food costs for project,unit,16.03,14274,228812.22000000003
PRJ_NGO_00080_3,PRJ_NGO_00080_3_ITEM_2,Transport,Transport costs for project,trip,89209.36,11,981302.96
